time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW]
1451632081,0.7845,0.004366667,0.7845,0,0.020383333,0.06535,0.085266667,0.134016667,0.007333333,0.013066667,0.000266667,0.0000167,0,0.026833333,0.001033333,0.004266667,0.3407
1451632082,0.78415,0.0044,0.78415,0,0.020416667,0.064716667,0.086066667,0.13365,0.00725,0.013033333,0.000266667,0,0.0000167,0.026966667,0.001016667,0.00425,0.340783333
1451632083,0.783133333,0.004366667,0.783133333,0,0.020383333,0.064916667,0.085266667,0.1335,0.00745,0.01305,0.000283333,0.0000167,0,0.02735,0.001033333,0.004266667,0.340566667
1451632084,0.780316667,0.00465,0.780316667,0,0.02035,0.064183333,0.08525,0.132883333,0.007216667,0.013033333,0.000283333,0,0.0000167,0.027333333,0.001016667,0.004266667,0.340433333
1451632085,0.776466667,0.004816667,0.776466667,0,0.02035,0.065716667,0.085133333,0.128716667,0.00735,0.013033333,0.000266667,0,0,0.027283333,0.001016667,0.00425,0.340133333
1451632086,0.7737,0.005266667,0.7737,0,0.020333333,0.065916667,0.085233333,0.126433333,0.00725,0.013016667,0.000266667,0.0000333,0.0000167,0.027133333,0.001016667,0.00425,0.340383333
1451632087,0.770233333,0.0062,0.770233333,0.0000167,0.020333333,0.064866667,0.085683333,0.125166667,0.00725,0.013016667,0.000283333,0,0,0.0268,0.001016667,0.00425,0.339883333
1451632088,0.7663,0.006383333,0.7663,0,0.02035,0.063766667,0.085166667,0.124283333,0.007366667,0.013033333,0.0003,0.00005,0.0000167,0.026583333,0.001016667,0.00425,0.338983333
1451632089,0.767716667,0.006816667,0.767716667,0,0.020333333,0.065216667,0.085183333,0.123983333,0.007233333,0.013016667,0.000283333,0.0000167,0,0.027216667,0.001016667,0.00425,0.339833333
1451632090,0.762083333,0.007266667,0.762083333,0,0.020316667,0.0641,0.084983333,0.123316667,0.00725,0.013,0.000266667,0.00005,0.0000167,0.02685,0.001016667,0.004233333,0.336266667
1451632091,0.764483333,0.0075,0.764483333,0,0.02025,0.065433333,0.085083333,0.122866667,0.007233333,0.01295,0.000266667,0,0.0000167,0.026966667,0.001,0.004233333,0.338933333
1451632092,0.762983333,0.008116667,0.762983333,0,0.020316667,0.0645,0.085583333,0.122433333,0.007183333,0.013016667,0.0003,0.0000167,0.0000167,0.027033333,0.001016667,0.00425,0.33895
1451632093,0.761333333,0.009133333,0.761333333,0,0.0203,0.065433333,0.0848,0.12195,0.007333333,0.012983333,0.0003,0,0.0000167,0.02695,0.001016667,0.004233333,0.338966667
1451632094,0.758916667,0.01055,0.758916667,0.0000167,0.020283333,0.064083333,0.084983333,0.122066667,0.0073,0.012983333,0.000283333,0.0000333,0.0000167,0.027033333,0.001016667,0.004233333,0.338866667
1451632095,0.758233333,0.012283333,0.758233333,0,0.02025,0.066183333,0.0849,0.12155,0.007416667,0.012966667,0.000283333,0.0000167,0,0.026916667,0.001016667,0.004233333,0.338816667
1451632096,0.82535,0.014316667,0.82535,0,0.020333333,0.065716667,0.084833333,0.12115,0.00725,0.013016667,0.000283333,0.0000333,0.0000167,0.026716667,0.00105,0.004116667,0.338983333
1451632097,0.841416667,0.015833333,0.841416667,0,0.020383333,0.064583333,0.085716667,0.120866667,0.007216667,0.013016667,0.000266667,0.0000333,0.0000167,0.02665,0.001066667,0.004066667,0.338883333
1451632098,0.840866667,0.017516667,0.840866667,0.0000167,0.020383333,0.064333333,0.08525,0.120466667,0.0075,0.013033333,0.000266667,0.0000333,0.0000167,0.026583333,0.001066667,0.004083333,0.338766667
1451632099,0.843483333,0.019366667,0.843483333,0,0.0204,0.065183333,0.085266667,0.12085,0.0072,0.013033333,0.000283333,0.0000333,0,0.0266,0.001066667,0.004066667,0.33885
1451632100,0.7094,0.020133333,0.7094,0,0.020433333,0.064883333,0.0848,0.013633333,0.007316667,0.013083333,0.00055,0.000116667,0.0000167,0.026716667,0.001066667,0.004083333,0.33925
1451632101,0.69755,0.01945,0.69755,0,0.02045,0.065533333,0.086166667,0.00495,0.007233333,0.01305,0.000583333,0.000133333,0,0.026766667,0.00105,0.0041,0.339
1451632102,0.69455,0.019416667,0.69455,0,0.02045,0.064516667,0.087533333,0.00495,0.0072,0.013033333,0.00055,0.000133333,0,0.026733333,0.001066667,0.0041,0.338916667
1451632103,0.692483333,0.0187,0.692483333,0.0000167,0.020416667,0.064816667,0.085983333,0.004966667,0.0074,0.01305,0.000583333,0.000116667,0,0.02675,0.001066667,0.0041,0.338883333
1451632104,0.68945,0.0198,0.68945,0,0.020466667,0.064316667,0.085383333,0.005366667,0.00725,0.01305,0.00055,0.0001,0.0000167,0.0268,0.001066667,0.0041,0.338916667
1451632105,0.68705,0.02155,0.68705,0,0.0205,0.065866667,0.0854,0.004966667,0.007283333,0.0131,0.00055,0.000116667,0,0.026983333,0.001066667,0.004116667,0.33905
1451632106,0.68475,0.023516667,0.68475,0,0.0205,0.06615,0.085383333,0.004983333,0.0074,0.013083333,0.000583333,0.000116667,0.0000167,0.027066667,0.00105,0.004116667,0.33915
1451632107,0.6214,0.022283333,0.6214,0,0.020416667,0.065266667,0.085266667,0.004966667,0.007283333,0.01305,0.000583333,0.0001,0.0000167,0.027033333,0.001033333,0.004216667,0.3336
1451632108,0.603683333,0.021966667,0.603683333,0.0000167,0.020433333,0.0644,0.085066667,0.004983333,0.007266667,0.013066667,0.000583333,0.0001,0.0000167,0.0272,0.001016667,0.004266667,0.338383333
1451632109,0.604866667,0.023633333,0.604866667,0,0.02045,0.065533333,0.085433333,0.005383333,0.007383333,0.013066667,0.0006,0.0001,0,0.02715,0.001016667,0.004266667,0.338616667
1451632110,0.5962,0.026866667,0.5962,0,0.02045,0.06455,0.084966667,0.005,0.007233333,0.013066667,0.000616667,0.0001,0.0000167,0.027266667,0.001016667,0.004266667,0.33425
1451632111,0.60025,0.0291,0.60025,0.0000167,0.02045,0.06625,0.085566667,0.005,0.00725,0.013066667,0.000583333,0.0001,0,0.027266667,0.001016667,0.004233333,0.338566667
1451632112,0.599166667,0.029916667,0.599166667,0,0.0205,0.0656,0.086216667,0.005,0.007266667,0.013083333,0.0006,0.0001,0,0.027266667,0.001016667,0.004266667,0.338433333
1451632113,0.59575,0.03205,0.59575,0,0.020516667,0.064966667,0.08545,0.005,0.007483333,0.0131,0.000583333,0.0000833,0,0.026616667,0.001016667,0.004266667,0.338483333
1451632114,0.599883333,0.033016667,0.599883333,0,0.020533333,0.064866667,0.090816667,0.005383333,0.007233333,0.013083333,0.000583333,0.0000833,0.0000167,0.026516667,0.001,0.004266667,0.338716667
1451632115,0.595133333,0.033883333,0.595133333,0,0.02055,0.066133333,0.08575,0.005,0.00725,0.013116667,0.0006,0.0001,0,0.026566667,0.001016667,0.004283333,0.338633333
1451632116,0.595283333,0.033466667,0.595283333,0,0.020533333,0.066333333,0.085666667,0.005016667,0.007233333,0.013083333,0.0006,0.0000833,0.0000333,0.026616667,0.001033333,0.004266667,0.338166667
1451632117,0.594733333,0.0331,0.594733333,0,0.0205,0.065266667,0.08615,0.005016667,0.007266667,0.0131,0.0006,0.0000833,0,0.026633333,0.001,0.004266667,0.338316667
1451632118,0.592466667,0.033716667,0.592466667,0,0.020483333,0.0646,0.085283333,0.005,0.007316667,0.013083333,0.000616667,0.0000833,0.0000167,0.026483333,0.001016667,0.004266667,0.337816667
1451632119,0.761133333,0.03495,0.761133333,0.0000333,0.020583333,0.18265,0.0869,0.027183333,0.007333333,0.0131,0.000516667,0.0000333,0.0000167,0.0269,0.001033333,0.004233333,0.337783333
1451632120,0.980283333,0.032833333,0.980283333,0.00005,0.021,0.38935,0.0849,0.005133333,0.0074,0.013233333,0.000533333,0.00005,0.0000167,0.027083333,0.001016667,0.004233333,0.335966667
1451632121,1.354816667,0.034883333,1.354816667,0.000116667,0.021666667,0.711183333,0.083933333,0.005316667,0.007583333,0.013466667,0.000466667,0.0002,0,0.027083333,0.001033333,0.0042,0.33355
1451632122,1.301466667,0.03965,1.301466667,0.000116667,0.021583333,0.663316667,0.084816667,0.005283333,0.007566667,0.013416667,0.0005,0.000166667,0.0000333,0.027033333,0.001033333,0.004216667,0.33455
1451632123,1.19785,0.04265,1.19785,0.0000833,0.021466667,0.581183333,0.084166667,0.00525,0.007583333,0.013383333,0.000466667,0.000116667,0.0000333,0.026683333,0.001033333,0.004216667,0.334766667
1451632124,0.97135,0.043516667,0.97135,0.00005,0.021083333,0.390966667,0.085133333,0.005533333,0.007433333,0.01325,0.000516667,0.00005,0.0000333,0.026333333,0.001033333,0.004216667,0.335783333
1451632125,0.58535,0.044683333,0.58535,0.0000167,0.020383333,0.068866667,0.085116667,0.004983333,0.007183333,0.013,0.000583333,0.000116667,0,0.02665,0.001,0.00425,0.336916667
1451632126,0.313266667,0.046683333,0.313266667,0,0.0205,0.075666667,0.0848,0.005083333,0.007216667,0.013016667,0.000683333,0.0000167,0.0000167,0.02795,0.001,0.0042,0.014816667
1451632127,0.31915,0.052183333,0.31915,0.0000167,0.020366667,0.0666,0.085766667,0.005066667,0.007233333,0.013016667,0.0007,0.0000333,0.0000167,0.028033333,0.001016667,0.004233333,0.0015
1451632128,0.43295,0.0608,0.43295,0.0000167,0.10245,0.0651,0.086133333,0.004983333,0.0073,0.01285,0.000683333,0.0000833,0,0.027466667,0.001,0.0043,0.001366667
1451632129,0.50645,0.064216667,0.50645,0.0000667,0.184716667,0.065833333,0.0853,0.005333333,0.007516667,0.012733333,0.000666667,0.000166667,0.0000167,0.027466667,0.001016667,0.004283333,0.001416667
1451632130,0.8469,0.066416667,0.8469,0.000266667,0.511283333,0.065083333,0.085733333,0.00465,0.00705,0.01225,0.00075,0.000416667,0.0000167,0.027116667,0.001016667,0.004316667,0.001333333
1451632131,0.84405,0.064883333,0.84405,0.000283333,0.506766667,0.065766667,0.08575,0.004666667,0.006916667,0.012283333,0.000733333,0.000433333,0,0.027216667,0.001016667,0.004316667,0.001383333
1451632132,0.839833333,0.064383333,0.839833333,0.000266667,0.50525,0.0643,0.086516667,0.004666667,0.00695,0.0123,0.000716667,0.000416667,0.0000167,0.027266667,0.001016667,0.004316667,0.001316667
1451632133,0.834966667,0.06305,0.834966667,0.00025,0.49845,0.065266667,0.085916667,0.004666667,0.006966667,0.012333333,0.000733333,0.0004,0,0.0272,0.001016667,0.004316667,0.001416667
1451632134,0.792483333,0.0605,0.792483333,0.00025,0.454,0.064316667,0.085433333,0.0051,0.0071,0.012416667,0.000733333,0.0004,0,0.027483333,0.001016667,0.004333333,0.00135
1451632135,0.638983333,0.064083333,0.638983333,0.000133333,0.2966,0.066083333,0.085283333,0.004866667,0.0071,0.012616667,0.000716667,0.000233333,0,0.027716667,0.001033333,0.004333333,0.001383333
1451632136,0.369516667,0.065066667,0.369516667,0,0.020366667,0.066183333,0.0848,0.005033333,0.007333333,0.013016667,0.000683333,0.0000667,0,0.027483333,0.001,0.004333333,0.0014
1451632137,0.40035,0.06635,0.40035,0.0000167,0.020433333,0.087566667,0.0853,0.00505,0.007283333,0.013033333,0.00065,0.00005,0,0.02765,0.001,0.00435,0.001366667
1451632138,0.533866667,0.070633333,0.533866667,0.0000167,0.02075,0.208166667,0.08475,0.005116667,0.007283333,0.013133333,0.000616667,0.0000167,0.0000167,0.02815,0.001016667,0.00435,0.00135
1451632139,1.019116667,0.067916667,1.019116667,0.000116667,0.021616667,0.615483333,0.0845,0.005716667,0.007716667,0.013433333,0.000583333,0.000216667,0.0000333,0.027616667,0.001016667,0.004333333,0.001316667
1451632140,1.1002,0.063783333,1.1002,0.000116667,0.021816667,0.674866667,0.084166667,0.005366667,0.007716667,0.013533333,0.0006,0.00025,0.0000167,0.027816667,0.001016667,0.004333333,0.001333333
1451632141,1.18505,0.065033333,1.18505,0.0000833,0.1114,0.672266667,0.084566667,0.0053,0.0076,0.013416667,0.000566667,0.000183333,0.0000167,0.0278,0.001,0.004333333,0.0013
1451632142,1.26515,0.071483333,1.26515,0.0000167,0.269583333,0.612116667,0.085,0.005133333,0.007433333,0.013066667,0.000583333,0.00005,0.0000167,0.02805,0.001016667,0.004333333,0.001233333
1451632143,1.320916667,0.079633333,1.320916667,0.000133333,0.5023,0.47325,0.08515,0.004883333,0.007216667,0.012533333,0.000633333,0.000183333,0,0.027133333,0.001016667,0.0043,0.001333333
1451632144,0.8315,0.081516667,0.8315,0.000266667,0.503983333,0.06495,0.085766667,0.00505,0.007133333,0.01225,0.000716667,0.000416667,0.0000167,0.027633333,0.001016667,0.004316667,0.0013
1451632145,0.831916667,0.07955,0.831916667,0.000266667,0.5027,0.06595,0.08565,0.00465,0.007,0.012283333,0.000733333,0.000416667,0.0000167,0.027766667,0.001016667,0.004316667,0.001233333
1451632146,0.828616667,0.081383333,0.828616667,0.000266667,0.501583333,0.066266667,0.085733333,0.004666667,0.00695,0.012283333,0.000716667,0.000416667,0.0000167,0.027833333,0.001016667,0.004333333,0.001216667
1451632147,0.8017,0.07985,0.8017,0.000266667,0.4707,0.065166667,0.086416667,0.004683333,0.006933333,0.012316667,0.0007,0.0004,0,0.027816667,0.001016667,0.004333333,0.00135
1451632148,0.782466667,0.081216667,0.782466667,0.000233333,0.4536,0.064283333,0.085566667,0.004683333,0.006933333,0.01235,0.0007,0.000383333,0,0.027916667,0.001016667,0.004316667,0.001333333
1451632149,0.414716667,0.087483333,0.414716667,0.0000333,0.0812,0.0658,0.0853,0.0054,0.007283333,0.012883333,0.000666667,0.0001,0.0000167,0.027716667,0.001,0.00435,0.001316667
1451632150,0.336566667,0.103933333,0.336566667,0.0000167,0.020316667,0.06465,0.0851,0.005033333,0.00725,0.012966667,0.000666667,0.0000667,0.0000167,0.028066667,0.001,0.00435,0.001366667
1451632151,0.307266667,0.137166667,0.307266667,0,0.020316667,0.06635,0.085083333,0.00505,0.007183333,0.012966667,0.000666667,0.00005,0,0.02805,0.001,0.00435,0.001316667
1451632152,0.284783333,0.15705,0.284783333,0,0.02025,0.065016667,0.0852,0.005033333,0.007166667,0.012966667,0.00065,0.0000667,0,0.027616667,0.001,0.004316667,0.001266667
1451632153,0.2816,0.160366667,0.2816,0.0000167,0.02025,0.065433333,0.084583333,0.00505,0.007216667,0.012966667,0.000666667,0.00005,0,0.02805,0.001,0.00435,0.001333333
1451632154,0.3677,0.1671,0.3677,0.0000167,0.111233333,0.0649,0.085516667,0.005366667,0.00725,0.0128,0.00065,0.000116667,0,0.02795,0.001,0.004333333,0.00135
1451632155,0.358566667,0.175883333,0.358566667,0.0000333,0.112416667,0.066733333,0.085166667,0.00495,0.007183333,0.01285,0.00065,0.0001,0.0000167,0.02805,0.001,0.00435,0.001316667
1451632156,0.464816667,0.178983333,0.464816667,0.0000167,0.0634,0.199716667,0.084616667,0.005083333,0.007233333,0.013016667,0.00065,0.0000167,0,0.0277,0.001,0.004333333,0.0013
1451632157,0.850933333,0.1785,0.850933333,0.00005,0.12025,0.471533333,0.085383333,0.005166667,0.007366667,0.013166667,0.0006,0.0000667,0.0000333,0.02735,0.001,0.004333333,0.001283333
1451632158,1.310533333,0.1843,1.310533333,0.0000167,0.328733333,0.691233333,0.085,0.005116667,0.007416667,0.012983333,0.00055,0.0000333,0.0000167,0.027666667,0.001,0.004316667,0.00135
1451632159,1.647866667,0.184016667,1.647866667,0.0000667,0.498966667,0.68565,0.08455,0.146366667,0.007616667,0.012716667,0.000266667,0.00005,0.0000167,0.027866667,0.001,0.0043,0.0013
1451632160,1.603433333,0.18545,1.603433333,0.0001,0.496683333,0.6682,0.084916667,0.138733333,0.007383333,0.0127,0.000283333,0.00005,0.0000167,0.027766667,0.001,0.004316667,0.001233333
1451632161,1.590383333,0.187666667,1.590383333,0.0000667,0.495433333,0.665916667,0.085033333,0.137183333,0.007266667,0.0127,0.000283333,0.0000333,0.0000333,0.027366667,0.001016667,0.004283333,0.001316667
1451632162,1.478316667,0.194916667,1.478316667,0.0000833,0.494683333,0.579833333,0.085,0.13655,0.007283333,0.0127,0.000283333,0.0000167,0,0.027766667,0.001,0.0043,0.001366667
1451632163,1.03655,0.202233333,1.03655,0.0002,0.497583333,0.218816667,0.084716667,0.13595,0.007066667,0.012433333,0.00035,0.000183333,0.0000167,0.027283333,0.001,0.004316667,0.00135
1451632164,0.816933333,0.2053,0.816933333,0.00025,0.4683,0.064066667,0.08545,0.133816667,0.006983333,0.01235,0.0004,0.000266667,0.0000167,0.0278,0.001,0.004316667,0.001383333
1451632165,0.79205,0.215433333,0.79205,0.000233333,0.451666667,0.065933333,0.085116667,0.129983333,0.006983333,0.012383333,0.000366667,0.00025,0,0.027833333,0.001016667,0.004316667,0.00135
1451632166,0.412816667,0.2268,0.412816667,0.0000167,0.0761,0.066383333,0.08455,0.12835,0.00735,0.012883333,0.00035,0.0000167,0.0000167,0.027833333,0.001,0.004333333,0.001333333
1451632167,0.351433333,0.233366667,0.351433333,0,0.020266667,0.066133333,0.085366667,0.127216667,0.007283333,0.012966667,0.00035,0.00005,0.0000167,0.02755,0.001,0.004316667,0.00135
1451632168,0.35025,0.230583333,0.35025,0,0.0203,0.0652,0.084533333,0.126316667,0.007166667,0.01295,0.000316667,0.0000333,0,0.028,0.001,0.004333333,0.001333333
1451632169,0.443483333,0.234566667,0.443483333,0.0000167,0.1191,0.065666667,0.084833333,0.12615,0.007233333,0.01285,0.00035,0.0000167,0,0.028033333,0.001,0.004333333,0.0014
1451632170,0.6398,0.244666667,0.6398,0.000166667,0.333566667,0.065866667,0.085,0.124933333,0.006983333,0.012483333,0.000366667,0.000166667,0.0000167,0.027816667,0.001016667,0.0043,0.001333333
1451632171,0.798533333,0.247483333,0.798533333,0.000266667,0.500716667,0.066283333,0.0854,0.124233333,0.006933333,0.01225,0.0004,0.000316667,0.0000167,0.02765,0.001,0.0043,0.0013
1451632172,0.8091,0.243533333,0.8091,0.000266667,0.499466667,0.065483333,0.0863,0.12375,0.006983333,0.012266667,0.0004,0.0003,0.0000167,0.0274,0.001,0.004316667,0.0013
1451632173,0.805483333,0.25155,0.805483333,0.000266667,0.498766667,0.0657,0.0852,0.123266667,0.006983333,0.0123,0.0004,0.000316667,0,0.02775,0.001,0.004333333,0.001266667
1451632174,0.7865,0.264766667,0.7865,0.00025,0.49765,0.065,0.085333333,0.123483333,0.007083333,0.012316667,0.0004,0.000283333,0.0000167,0.027366667,0.001,0.004333333,0.001283333
1451632175,0.779466667,0.275333333,0.779466667,0.000266667,0.496866667,0.066483333,0.08545,0.122733333,0.006933333,0.0123,0.000416667,0.0003,0.0000167,0.027866667,0.001016667,0.00435,0.001333333
1451632176,0.90775,0.284583333,0.90775,0.00025,0.496116667,0.18055,0.085616667,0.12235,0.006983333,0.012416667,0.0004,0.000233333,0.0000167,0.0278,0.001,0.004333333,0.00125
1451632177,1.122116667,0.292966667,1.122116667,0.000166667,0.480616667,0.37995,0.0857,0.1221,0.00725,0.012616667,0.000366667,0.000116667,0,0.027733333,0.001,0.004333333,0.001283333
1451632178,1.462616667,0.30185,1.462616667,0.0000333,0.443316667,0.707083333,0.08465,0.121816667,0.0074,0.01285,0.000283333,0.0000667,0.0000333,0.02725,0.001,0.004316667,0.001283333
1451632179,1.207766667,0.309333333,1.207766667,0.0000333,0.22235,0.677683333,0.084466667,0.1222,0.00755,0.013183333,0.0003,0.000233333,0.0000167,0.027716667,0.001,0.004333333,0.0013
1451632180,0.945216667,0.321366667,0.945216667,0.000116667,0.03015,0.625116667,0.085783333,0.121716667,0.007666667,0.013466667,0.00025,0.000333333,0.0000167,0.028183333,0.001,0.00435,0.001283333
1451632181,0.876966667,0.326583333,0.876966667,0.0000833,0.0215,0.582983333,0.086866667,0.12135,0.007633333,0.0134,0.000266667,0.0003,0,0.027716667,0.001,0.004333333,0.00135
1451632182,0.3292,0.324816667,0.3292,0.0000167,0.020583333,0.134966667,0.0914,0.120916667,0.007216667,0.013116667,0.000333333,0.0000667,0,0.027566667,0.001,0.00435,0.0013
1451632183,0.331683333,0.32455,0.331683333,0,0.08985,0.084766667,0.085566667,0.120666667,0.007483333,0.012966667,0.000366667,0,0,0.02795,0.001,0.004333333,0.0013
1451632184,0.292533333,0.323216667,0.292533333,0.00005,0.13135,0.0655,0.084833333,0.074283333,0.007316667,0.012866667,0.000516667,0.00005,0,0.028,0.001,0.004333333,0.0014
1451632185,0.5606,0.324283333,0.5606,0.000266667,0.504183333,0.0667,0.085733333,0.004666667,0.00695,0.012316667,0.000716667,0.000416667,0.0000167,0.027483333,0.001,0.0043,0.001383333
1451632186,0.558783333,0.32435,0.558783333,0.000266667,0.499683333,0.066466667,0.08545,0.004666667,0.007,0.012316667,0.000716667,0.0004,0.0000167,0.0278,0.001,0.0043,0.001316667
1451632187,0.5592,0.327766667,0.5592,0.000266667,0.498633333,0.06585,0.086316667,0.004683333,0.006983333,0.012316667,0.000716667,0.000416667,0,0.027316667,0.001,0.004316667,0.0014
1451632188,0.554,0.328633333,0.554,0.00025,0.497383333,0.065166667,0.085383333,0.004683333,0.007,0.012333333,0.000733333,0.000416667,0.0000167,0.027216667,0.001,0.0043,0.001333333
